cd_cliente,nome_cliente,aquisição_cliente
28636,Antônia,Organic
28637,Ricardo,Organic
28638,Adriana,Social Media
28639,Marcelo,Organic
28641,Paul,Direct
28642,Márci,Facebook Ads - Instagram
28643,Ana,Criteo Remarketing
28644,Terezinha,Facebook Ads - Facebook
28645,Luis,Google Ads - Search
28646,Josefa,Facebook Ads - Instagram
28647,Márci,Direct
28648,Pedro,Organic
28649,Joaquim,Facebook Ads - Instagram
28650,Daniel,Direct
28651,Sandra,Criteo Remarketing
28652,Márci,Social Media
28653,Pedro,Social Media
28654,André,Social Media
28655,Luciana,Organic
28656,Márci,Direct
28657,Antônio,Organic
28658,Sebastiã,Google Ads - Search
28659,Maria,Organic
28660,Antônio,Direct
28661,Mário,Facebook Ads - Instagram
28662,Patrícia,Organic
28663,Paul,Referral
28664,Adriana,Direct
28666,Geraldo,Direct
28667,Cláudio,Direct
28668,Manoel,Organic
28669,José,Direct
28670,Robert,Facebook Ads - Instagram
28671,Rodrigo,Direct
28672,Terezinha,Organic
28673,Edson,Direct
28674,Terezinha,Organic
28675,João,Direct
28676,Rodrigo,Direct
28677,Benedito,Organic
28678,Raimundo,Google Ads - Search
28679,Daniel,Criteo Remarketing
28680,Cláudio,Social Media
28681,Eduardo,Google Ads - Search
28682,Patrícia,Organic
28683,Rita,Direct
28684,Márci,Organic
28685,Geraldo,Direct
28686,Raimundo,Social Media
28687,Cláudio,Facebook Ads - Facebook
28688,Jorge,Referral
28689,João,Google Ads - Display
28690,Marcelo,Direct
28691,Jorge,Google Ads - Search
28693,Luiz,Organic
28694,Luiz,Google Ads - Search
28695,Adriana,Organic
28696,Daniel,Direct
28697,Mário,Facebook Ads - Facebook
28698,Márci,Criteo Remarketing
28699,Francisco,Google Ads - Youtube
28700,André,Facebook Ads - Instagram
28701,Luciana,Organic
28702,Sebastiã,Facebook Ads - Facebook
28703,Raimunda,Organic
28704,Sônia,Social Media
28705,Cláudio,Google Ads - Display
28706,José,Google Ads - Display
28708,Carlos,Google Ads - Search
28709,Sérgio,Organic
28710,Francisca,Direct
28711,Leandro,Direct
28712,Vera,Organic
28713,Pedro,Google Ads - Search
28714,Alexandre,Criteo Remarketing
28715,Geraldo,Criteo Remarketing
28716,Ana,Criteo Remarketing
28717,Fernando,Direct
28718,Josefa,Google Ads - Search
28719,Ricardo,Facebook Ads - Facebook
28721,Carlos,Direct
28722,Geraldo,Direct
28723,Maria,Referral
28724,Fabio,Direct
28725,Fabio,Google Ads - Display
28726,Sebastiã,Organic
28727,Benedito,Direct
28728,Edson,Social Media
28729,Edson,Organic
28730,Adriana,Criteo Remarketing
28731,Daniel,Google Ads - Youtube
28732,Eduardo,Google Ads - Youtube
28733,Maria,Google Ads - Search
28734,Márci,Social Media
28736,Fabio,Direct
28737,Leandro,Organic
28738,Francisca,Direct
28739,Paul,Organic
28740,Fabio,Google Ads - Search
28741,Adriana,Organic
28742,José,Organic
28743,Luciana,Direct
28745,Rodrigo,Referral
28747,Alexandre,Organic
28748,Sandra,Google Ads - Search
28749,Antônia,Criteo Remarketing
28750,Alexandre,Referral
28751,Marcelo,Organic
28752,Leandro,Google Ads - Search
28753,Luis,Direct
28754,Carlos,Google Ads - Search
28755,Francisca,Google Ads - Search
28756,Daniel,Direct
28757,Alexandre,Google Ads - Youtube
28758,Pedro,Organic
28759,Rafael,Google Ads - Search
28760,Sebastiã,Direct
28761,Francisco,Facebook Ads - Instagram
28762,Fernando,Direct
28763,Manoel,Facebook Ads - Facebook
28764,Francisca,Google Ads - Search
28765,Edson,Google Ads - Display
28766,Carlos,Google Ads - Search
28767,Patrícia,Criteo Remarketing
28768,Josefa,Google Ads - Search
28769,Ana,Google Ads - Search
28770,Carlos,Organic
28771,Márci,Google Ads - Search
28772,Marcos,Organic
28773,Marcelo,Social Media
28774,Ana,Direct
28775,Rodrigo,Direct
28776,Benedito,Organic
28777,Ricardo,Google Ads - Search
28778,Luiz,Organic
28779,Maria,Organic
28780,Leandro,Direct
28781,Raimundo,Google Ads - Search
28782,Fernando,Google Ads - Youtube
28783,Carlos,Organic
28784,Patrícia,Organic
28785,Leandro,Direct
28786,Paul,Google Ads - Search
28787,Cláudio,Google Ads - Search
28788,José,Google Ads - Youtube
28789,Joaquim,Google Ads - Search
28790,Ana,Organic
28791,Edson,Direct
28792,Márci,Referral
28793,Fernando,Google Ads - Youtube
28795,Paul,Facebook Ads - Instagram
28796,Marcos,Criteo Remarketing
28797,Benedito,Direct
28798,Mário,Organic
28799,Alexandre,Google Ads - Youtube
28800,Rodrigo,Organic
28801,Antônio,Organic
28802,Raimunda,Criteo Remarketing
28803,João,Google Ads - Search
28805,Jorge,Direct
28806,Adriana,Facebook Ads - Instagram
28807,Antônio,Direct
28808,Joaquim,Facebook Ads - Facebook
28809,Marcos,Google Ads - Search
28810,Robert,Referral
28811,Luiz,Organic
28812,Luciana,Google Ads - Search
28813,Terezinha,Social Media
28814,Joaquim,Organic
28815,Ricardo,Facebook Ads - Facebook
28816,Vera,Direct
28817,Raimunda,Organic
28818,Rosa,Google Ads - Search
28820,Alexandre,Social Media
28821,Rodrigo,Organic
28822,Marcos,Organic
28823,Luciana,Direct
28824,Antônia,Google Ads - Youtube
28825,Antônia,Facebook Ads - Facebook
28826,Francisca,Google Ads - Search
28827,Rodrigo,Direct
28828,Daniel,Organic
28829,Edson,Organic
28830,José,Organic
28831,Rafael,Direct
28832,Antônio,Facebook Ads - Facebook
28833,Rafael,Organic
28834,Rosa,Google Ads - Search
28835,Fabio,Direct
28836,Daniel,Organic
28837,Francisca,Direct
28839,Sônia,Facebook Ads - Instagram
28840,Edson,Organic
28841,Maria,Google Ads - Display
28842,Josefa,Direct
28843,Luciana,Direct
28844,Luciana,Direct
28845,Joaquim,Social Media
28846,Josefa,Direct
28847,Rodrigo,Google Ads - Search
28848,Terezinha,Referral
28849,Ana,Organic
28850,Vera,Direct
28851,Rita,Direct
28852,Antônio,Organic
28853,Luis,Social Media
28854,Robert,Google Ads - Search
28855,José,Organic
28856,Sebastiã,Google Ads - Search
28857,Luis,Social Media
28858,Pedro,Direct
28859,Márci,Google Ads - Display
28860,Márci,Social Media
28861,José,Facebook Ads - Facebook
28862,Carlos,Facebook Ads - Facebook
28863,Rosa,Organic
28864,Rita,Organic
28865,Luciana,Google Ads - Youtube
28866,Carlos,Organic
28867,Sebastiã,Direct
28868,Sebastiã,Google Ads - Search
28869,Luis,Facebook Ads - Instagram
28870,Ana,Referral
28871,Alexandre,Facebook Ads - Instagram
28872,Rodrigo,Direct
28873,Sônia,Criteo Remarketing
28874,Márci,Organic
28876,Pedro,Google Ads - Youtube
28877,Ricardo,Organic
28878,Benedito,Direct
28879,Edson,Organic
28880,Márci,Organic
28881,Pedro,Direct
28882,Terezinha,Organic
28883,Benedito,Organic
28884,Geraldo,Facebook Ads - Facebook
28885,Maria,Google Ads - Search
28886,Eduardo,Direct
28887,Josefa,Facebook Ads - Facebook
28889,Carlos,Referral
28890,Antônio,Google Ads - Search
28891,Fabio,Organic
28892,Márci,Facebook Ads - Instagram
28893,Paul,Organic
28894,Márci,Direct
28895,Raimunda,Organic
28896,Josefa,Facebook Ads - Instagram
28897,Vera,Organic
28898,Sérgio,Criteo Remarketing
28899,Eduardo,Direct
28900,Eduardo,Organic
28901,Rita,Google Ads - Display
28902,Francisco,Google Ads - Search
28904,Edson,Direct
28905,Sônia,Organic
28906,Eduardo,Google Ads - Youtube
28907,Francisca,Direct
28908,Rosa,Direct
28909,Antônio,Direct
28910,João,Direct
28911,Leandro,Referral
28912,Marcos,Google Ads - Search
28913,Sebastiã,Google Ads - Search
28914,Luis,Organic
28915,Márci,Social Media
28916,Fernando,Organic
28917,Terezinha,Facebook Ads - Instagram
28918,Fernando,Organic
28919,Robert,Facebook Ads - Facebook
28920,Cláudio,Facebook Ads - Facebook
28921,Francisca,Google Ads - Search
28922,Edson,Direct
28923,Edson,Organic
28924,Robert,Google Ads - Display
28925,Rosa,Google Ads - Display
28926,Josefa,Facebook Ads - Instagram
28927,Alexandre,Direct
28928,Joaquim,Direct
28929,Alexandre,Direct
28930,Márci,Organic
28931,Sônia,Organic
28932,Josefa,Social Media
28933,Josefa,Facebook Ads - Facebook
28934,Marcos,Social Media
28935,Geraldo,Direct
28936,Alexandre,Facebook Ads - Instagram
28937,Antônio,Social Media
28938,Fernando,Direct
28940,Benedito,Direct
28941,Sandra,Google Ads - Youtube
28942,Antônia,Referral
28943,Raimunda,Facebook Ads - Instagram
28944,Francisca,Criteo Remarketing
28945,Raimundo,Google Ads - Search
28946,Antônio,Facebook Ads - Instagram
28947,Maria,Direct
28948,Leandro,Direct
28949,Vera,Facebook Ads - Instagram
28950,Márci,Direct
28951,Cláudio,Google Ads - Search
28952,Carlos,Facebook Ads - Instagram
28953,Maria,Direct
28954,Márci,Direct
28955,Sebastiã,Organic
28956,Luis,Google Ads - Display
28957,Geraldo,Facebook Ads - Instagram
28958,Robert,Google Ads - Search
28959,André,Direct
28960,Francisca,Google Ads - Youtube
28961,Rafael,Direct
28962,Raimunda,Google Ads - Search
28963,Antônio,Google Ads - Search
28964,Raimunda,Social Media
28965,Ana,Direct
28966,Marcelo,Criteo Remarketing
28967,Carlos,Organic
28968,Antônia,Referral
28970,Raimundo,Direct
28971,Mário,Organic
28972,Ricardo,Referral
28973,Patrícia,Direct
28974,Francisca,Organic
28975,Maria,Organic
28976,Fernando,Organic
28977,Luis,Google Ads - Search
28978,Daniel,Direct
28979,Paul,Direct
28980,André,Social Media
28981,Paul,Criteo Remarketing
28982,Jorge,Google Ads - Search
28983,Ricardo,Criteo Remarketing
28984,Jorge,Organic
28985,Sandra,Criteo Remarketing
28986,Joaquim,Google Ads - Youtube
28987,Rodrigo,Direct
28988,Sebastiã,Social Media
28989,Luciana,Google Ads - Youtube
28990,Márci,Facebook Ads - Facebook
28991,Luis,Google Ads - Display
28992,Raimunda,Direct
28993,Ricardo,Facebook Ads - Facebook
28994,Fernando,Google Ads - Search
28995,Ana,Direct
28996,Edson,Organic
28997,Luiz,Referral
28998,Márci,Organic
28999,Geraldo,Organic
29000,Francisco,Direct
29002,Daniel,Facebook Ads - Facebook
29003,José,Organic
29004,Rita,Referral
29005,Sérgio,Facebook Ads - Instagram
29006,Patrícia,Organic
29007,Sebastiã,Direct
29008,Marcos,Google Ads - Search
29010,Luiz,Organic
29011,Rafael,Direct
29012,Benedito,Criteo Remarketing
29013,Robert,Organic
29014,Rita,Organic
29015,Márci,Facebook Ads - Facebook
29016,Raimunda,Social Media
29017,Cláudio,Google Ads - Display
29018,Josefa,Google Ads - Search
29019,Rodrigo,Facebook Ads - Facebook
29021,Raimundo,Google Ads - Search
29022,Pedro,Google Ads - Display
29023,Sandra,Facebook Ads - Instagram
29024,Raimundo,Criteo Remarketing
29025,Alexandre,Direct
29026,Adriana,Referral
29027,Leandro,Referral
29028,Márci,Google Ads - Search
29029,João,Criteo Remarketing
29030,Jorge,Google Ads - Display
29031,Luciana,Direct
29032,Geraldo,Facebook Ads - Facebook
29033,Raimundo,Referral
29034,Sônia,Referral
29035,Jorge,Google Ads - Search
29036,Joaquim,Facebook Ads - Instagram
29037,Mário,Referral
29038,Vera,Organic
29039,Ricardo,Direct
29040,Maria,Organic
29041,Vera,Organic
29042,Sérgio,Google Ads - Search
29043,Pedro,Google Ads - Search
29044,Antônio,Facebook Ads - Instagram
29045,Josefa,Facebook Ads - Facebook
29046,Fabio,Direct
29047,Luciana,Google Ads - Display
29048,Márci,Direct
29049,Terezinha,Facebook Ads - Instagram
29050,Rosa,Google Ads - Search
29051,José,Organic
29053,Josefa,Organic
29054,Adriana,Organic
29055,Ana,Referral
29056,Antônia,Google Ads - Search
29057,Marcelo,Social Media
29058,Edson,Direct
29059,Sandra,Organic
29060,André,Criteo Remarketing
29061,Rodrigo,Criteo Remarketing
29062,Manoel,Direct
29063,Francisco,Direct
29064,Manoel,Google Ads - Search
29065,Cláudio,Direct
29066,Alexandre,Organic
29067,Sérgio,Organic
29068,Benedito,Google Ads - Youtube
29069,Terezinha,Facebook Ads - Instagram
29070,Adriana,Google Ads - Youtube
29071,Ricardo,Direct
29072,Sebastiã,Google Ads - Display
29073,Rafael,Google Ads - Search
29074,Benedito,Organic
29075,Mário,Google Ads - Youtube
29076,Sônia,Direct
29077,Alexandre,Google Ads - Search
29078,Manoel,Google Ads - Search
29079,Sandra,Facebook Ads - Facebook
29080,Márci,Direct
29081,Benedito,Organic
29082,Jorge,Google Ads - Search
29083,Josefa,Organic
29084,Alexandre,Google Ads - Youtube
29085,Antônia,Organic
29086,Eduardo,Referral
29087,Jorge,Google Ads - Youtube
29088,Sérgio,Direct
29089,Sérgio,Direct
29090,Luis,Facebook Ads - Instagram
29091,Paul,Google Ads - Display
29092,Manoel,Direct
29093,Raimundo,Social Media
29094,Jorge,Organic
29095,João,Facebook Ads - Facebook
29096,Francisco,Organic
29097,Robert,Direct
29098,Paul,Google Ads - Search
29099,Luis,Criteo Remarketing
29100,Márci,Referral
29101,Mário,Google Ads - Search
29102,Leandro,Facebook Ads - Instagram
29103,Robert,Referral
29104,Rafael,Organic
29105,Paul,Facebook Ads - Instagram
29107,Márci,Organic
29108,Antônio,Facebook Ads - Facebook
29109,Alexandre,Google Ads - Youtube
29110,Ana,Organic
29111,Raimundo,Google Ads - Search
29112,Rodrigo,Facebook Ads - Facebook
29113,Fabio,Direct
29114,Márci,Direct
29115,Alexandre,Google Ads - Display
29116,Eduardo,Google Ads - Search
29118,Rosa,Facebook Ads - Facebook
29119,Manoel,Organic
29120,Terezinha,Facebook Ads - Facebook
29121,Luis,Direct
29122,Patrícia,Referral
29123,Sônia,Organic
29124,Marcelo,Direct
29125,Francisca,Organic
29126,Luis,Social Media
29127,Cláudio,Organic
29128,Patrícia,Criteo Remarketing
29129,Raimunda,Google Ads - Display
29130,Sandra,Organic
29131,Vera,Organic
29132,José,Organic
29134,Alexandre,Google Ads - Display
29135,Luis,Organic
29136,Antônia,Google Ads - Search
29137,Francisco,Google Ads - Search
29138,Sônia,Referral
29139,Sérgio,Organic
29140,Fernando,Organic
29141,Raimunda,Facebook Ads - Instagram
29143,Rodrigo,Facebook Ads - Instagram
29144,Luis,Google Ads - Search
29145,Luciana,Google Ads - Search
29146,Francisca,Referral
29147,Rodrigo,Organic
29148,Eduardo,Direct
29149,Terezinha,Direct
29150,Robert,Google Ads - Display
29151,Marcelo,Direct
29152,Terezinha,Social Media
29153,Márci,Organic
29154,João,Organic
29155,Paul,Google Ads - Search
29156,Antônia,Google Ads - Display
29157,José,Direct
29158,Ricardo,Organic
29159,Fabio,Organic
29160,Alexandre,Direct
29161,Vera,Direct
29162,Rodrigo,Organic
29163,José,Criteo Remarketing
29164,Vera,Social Media
29165,Geraldo,Organic
29166,Marcos,Organic
29167,Eduardo,Social Media
29168,Rodrigo,Google Ads - Youtube
29170,Marcos,Google Ads - Search
29171,Geraldo,Social Media
29172,Pedro,Social Media
29173,Paul,Social Media
29174,Joaquim,Google Ads - Search
29175,Fernando,Organic
29176,Rodrigo,Organic
29178,João,Social Media
29180,Geraldo,Referral
29181,Carlos,Direct
29182,Edson,Organic
29183,André,Direct
29184,Mário,Direct
29185,José,Direct
29186,Daniel,Facebook Ads - Instagram
29187,Raimunda,Google Ads - Search
29188,Edson,Criteo Remarketing
29189,Sônia,Direct
29190,Cláudio,Facebook Ads - Instagram
29192,João,Google Ads - Youtube
29193,Sebastiã,Direct
29195,Joaquim,Google Ads - Search
29196,Luiz,Direct
29197,Pedro,Direct
29198,Maria,Google Ads - Search
29199,Joaquim,Direct
29201,Robert,Organic
29202,Carlos,Organic
29203,Luis,Direct
29204,Marcelo,Google Ads - Search
29205,Paul,Direct
29206,Ana,Direct
29207,Ricardo,Organic
29208,Robert,Direct
29209,Patrícia,Direct
29210,Sandra,Facebook Ads - Facebook
29211,Mário,Direct
29212,Antônia,Facebook Ads - Instagram
29213,Vera,Organic
29215,Rodrigo,Direct
29216,Luiz,Direct
29217,Sônia,Google Ads - Display
29220,João,Google Ads - Search
29221,Leandro,Direct
29222,José,Google Ads - Youtube
29223,Alexandre,Criteo Remarketing
29224,Ana,Social Media
29225,Alexandre,Google Ads - Search
29226,Vera,Direct
29227,Terezinha,Organic
29228,Robert,Organic
29229,Marcelo,Organic
29230,Daniel,Google Ads - Search
29231,Márci,Direct
29232,Sérgio,Direct
29233,Geraldo,Direct
29234,Luis,Google Ads - Search
29235,Sérgio,Direct
29236,Daniel,Google Ads - Search
29237,José,Organic
29238,Manoel,Google Ads - Search
29239,Leandro,Organic
29240,Eduardo,Facebook Ads - Facebook
29241,Pedro,Google Ads - Search
29242,Vera,Direct
29243,Sandra,Social Media
29244,Joaquim,Google Ads - Search
29245,Sônia,Google Ads - Search
29246,Daniel,Direct
29247,João,Google Ads - Youtube
29248,Carlos,Direct
29249,Luis,Direct
29250,Rosa,Direct
29251,Sérgio,Google Ads - Search
29252,Sebastiã,Facebook Ads - Facebook
29253,Geraldo,Social Media
29254,Carlos,Facebook Ads - Facebook
29255,Joaquim,Organic
29256,Patrícia,Google Ads - Search
29257,Daniel,Google Ads - Search
29258,Fernando,Criteo Remarketing
29259,Carlos,Criteo Remarketing
29260,Robert,Facebook Ads - Facebook
29261,Fabio,Organic
29262,Geraldo,Direct
29263,Adriana,Organic
29264,Benedito,Direct
29266,Rodrigo,Google Ads - Search
29268,Ana,Organic
29269,Daniel,Organic
29270,Adriana,Google Ads - Search
29271,Joaquim,Google Ads - Display
29272,Benedito,Google Ads - Display
29273,Leandro,Criteo Remarketing
29274,Antônio,Google Ads - Display
29275,Antônia,Direct
29276,Vera,Social Media
29277,Rafael,Facebook Ads - Instagram
29278,Márci,Google Ads - Search
29279,Márci,Direct
29281,Leandro,Social Media
29282,Leandro,Direct
29283,Adriana,Direct
29284,Manoel,Google Ads - Youtube
29285,Paul,Organic
29286,Francisco,Direct
29287,Rita,Google Ads - Search
29288,Rosa,Organic
29289,Marcos,Organic
29290,Luciana,Organic
29291,Rodrigo,Organic
29292,Benedito,Organic
29293,Terezinha,Direct
29294,Marcos,Social Media
29295,Francisca,Organic
29296,Paul,Organic
29297,Rosa,Facebook Ads - Facebook
29298,Jorge,Criteo Remarketing
29301,Rafael,Direct
29302,Rita,Direct
29304,Sebastiã,Google Ads - Display
29305,André,Criteo Remarketing
29306,Terezinha,Direct
29307,Paul,Direct
29309,Fernando,Google Ads - Search
29311,Josefa,Organic
29312,André,Facebook Ads - Instagram
29313,José,Referral
29314,Terezinha,Direct
29315,Eduardo,Organic
29316,André,Facebook Ads - Instagram
29317,Rita,Direct
29318,Josefa,Organic
29319,Marcos,Criteo Remarketing
29320,Edson,Social Media
29321,Benedito,Organic
29323,Rita,Organic
29324,Edson,Referral
29325,Luciana,Organic
29326,Adriana,Direct
29327,Terezinha,Facebook Ads - Instagram
29328,Carlos,Direct
29329,Fernando,Direct
